group_field,group,term,tfidf,tf,df,total_terms
hotel,Волна,номер,0.04273683622027561,43,85,1207
hotel,Волна,гостиница,0.031305166416364986,30,80,1207
hotel,Волна,волна,0.03019286204798285,8,2,1207
hotel,Волна,завтрак,0.02819401892793984,23,64,1207
hotel,Волна,очень,0.023912847995151355,27,97,1207
hotel,Волна,персонал,0.017566776097088312,17,81,1207
hotel,Волна,шведский,0.017387011505121043,10,34,1207
hotel,Волна,метро,0.016705668520556233,10,37,1207
hotel,Волна,стол,0.016553202686925426,12,53,1207
hotel,Волна,ресторан,0.013774383383168876,9,44,1207
hotel,Волна,весь,0.013132066962318776,14,91,1207
hotel,Волна,отель,0.012042841030659886,12,84,1207
hotel,Волна,чистый,0.011148575214624035,12,92,1207
hotel,Волна,вкусный,0.011148049213902786,9,63,1207
hotel,Волна,приходиться,0.009548870349354572,4,15,1207
hotel,Волна,хороший,0.00947059522486059,10,90,1207
hotel,Волна,станция,0.009347960252199859,4,16,1207
hotel,Волна,этаж,0.00922141158652002,8,70,1207
hotel,Волна,заселение,0.009128710728361014,8,71,1207
hotel,Волна,чисто,0.009114196011242606,10,94,1207
hotel,Волна,приятный,0.009032130772994914,9,84,1207
hotel,Волна,цена,0.009032130772994914,9,84,1207
hotel,Волна,понравиться,0.008442043047204927,9,91,1207
hotel,Волна,удобный,0.008361431410968026,9,92,1207
hotel,Волна,вежливый,0.008348044377697329,8,80,1207
hotel,Волна,вкусно,0.0081403516820364,5,39,1207
hotel,Волна,хотеться,0.008095817693897469,6,55,1207
hotel,Волна,атмосфера,0.008038062483236188,5,40,1207
hotel,Волна,момент,0.007939896643367162,4,25,1207
hotel,Волна,ребята,0.007876686910611906,3,11,1207
hotel,Волна,разнообразно,0.007876686910611906,3,11,1207
hotel,Волна,быстро,0.007752853958253965,6,59,1207
hotel,Волна,сотрудник,0.007652435212871598,5,44,1207
hotel,Волна,90,0.007548215511995713,2,2,1207
hotel,Волна,уютный,0.007221952998771746,8,95,1207
hotel,Волна,день,0.007163080527362451,7,82,1207
hotel,Волна,рот,0.007071526079598397,2,3,1207
hotel,Волна,евроспар,0.007071526079598397,2,3,1207
hotel,Волна,отметить,0.006861446269101617,4,35,1207
hotel,Волна,недалеко,0.00682115644128025,5,54,1207
hotel,Волна,минута,0.006710332677481459,6,73,1207
hotel,Волна,профессионал,0.006701777030196226,2,4,1207
hotel,Волна,лосьон,0.006701777030196226,2,4,1207
hotel,Волна,шампанский,0.006701777030196226,2,4,1207
hotel,Волна,аккуратный,0.0066070291879126745,3,19,1207
hotel,Волна,рассказать,0.0066070291879126745,3,19,1207
hotel,Волна,щетка,0.006596184603240685,4,38,1207
hotel,Волна,работа,0.00651228134562912,4,39,1207
hotel,Волна,приветливый,0.006448640547479363,6,77,1207
hotel,Волна,отличный,0.0064413081816177605,7,93,1207
hotel,Автозаводская,номер,0.050756614160300084,52,85,1229
hotel,Автозаводская,гостиница,0.04406751945147163,43,80,1229
hotel,Автозаводская,автозаводский,0.029652387707010012,8,2,1229
hotel,Автозаводская,метро,0.029531924676778253,18,37,1229
hotel,Автозаводская,очень,0.025224404616046858,29,97,1229
hotel,Автозаводская,завтрак,0.02166990678984048,18,64,1229
hotel,Автозаводская,персонал,0.02029684463618015,20,81,1229
hotel,Автозаводская,уютный,0.017731686878595398,20,95,1229
hotel,Автозаводская,чистый,0.015511094035046824,17,92,1229
hotel,Автозаводская,шведский,0.015368194139961749,9,34,1229
hotel,Автозаводская,рядом,0.01492852178170313,15,83,1229
hotel,Автозаводская,вежливый,0.01434756447257216,14,80,1229
hotel,Автозаводская,хороший,0.013951596952489912,15,90,1229
hotel,Автозаводская,расположение,0.012938052210809377,13,83,1229
hotel,Автозаводская,чисто,0.012531463319607613,14,94,1229
hotel,Автозаводская,кафе,0.011926344942881502,9,55,1229
hotel,Автозаводская,центр,0.011384272473816159,11,79,1229
hotel,Автозаводская,парк,0.011334853571923448,6,27,1229
hotel,Автозаводская,весь,0.011054565726038891,12,91,1229
hotel,Автозаводская,отель,0.010841659910772395,11,84,1229
hotel,Автозаводская,стол,0.010837925491249789,8,53,1229
hotel,Автозаводская,приветливый,0.01055534193220449,10,77,1229
hotel,Автозаводская,выбор,0.010396446440747761,7,45,1229
hotel,Автозаводская,удобный,0.010036590257971474,11,92,1229
hotel,Автозаводская,вкусный,0.009731991972646714,8,63,1229
hotel,Автозаводская,развязка,0.009377938577437728,4,15,1229
hotel,Автозаводская,понравиться,0.00921213810503241,10,91,1229
hotel,Автозаводская,каждый,0.008515492976065875,7,63,1229
hotel,Автозаводская,приезжать,0.008219699446405541,6,52,1229
hotel,Автозаводская,транспортный,0.00805827996683345,4,23,1229
hotel,Автозаводская,день,0.00803983558900521,8,82,1229
hotel,Автозаводская,вкусно,0.007994633425726554,5,39,1229
hotel,Автозаводская,питание,0.00792541749483913,4,24,1229
hotel,Автозаводская,свой,0.00792429887047474,7,70,1229
hotel,Автозаводская,быстро,0.007614072194965449,6,59,1229
hotel,Автозаводская,торговый,0.007540303480950334,3,12,1229
hotel,Автозаводская,культура,0.007413096926752503,2,2,1229
hotel,Автозаводская,разнообразный,0.007332019425534152,4,29,1229
hotel,Автозаводская,останавливаться,0.007316181842012622,7,78,1229
hotel,Автозаводская,блюдо,0.007121967281880543,4,31,1229
hotel,Автозаводская,близко,0.007121967281880543,4,31,1229
hotel,Автозаводская,сытный,0.007021815422916333,4,32,1229
hotel,Автозаводская,анастасия,0.00694494058427605,2,3,1229
hotel,Автозаводская,5,0.0069317518904488075,6,68,1229
hotel,Автозаводская,станция,0.0068854686886118165,3,16,1229
hotel,Автозаводская,рекомендовать,0.006832621136963473,7,85,1229
hotel,Автозаводская,район,0.006830308506649666,4,34,1229
hotel,Автозаводская,обязательно,0.006830308506649666,4,34,1229
hotel,Автозаводская,это,0.006766774304736027,7,86,1229
hotel,Автозаводская,впечатление,0.006625747190489724,5,55,1229
hotel,Атлантик,номер,0.0461802697563766,43,85,1117
hotel,Атлантик,завтрак,0.034439480829730564,26,64,1117
hotel,Атлантик,очень,0.029667662503218884,31,97,1117
hotel,Атлантик,персонал,0.029031574463048365,26,81,1117
hotel,Атлантик,чистый,0.025097601992038213,25,92,1117
hotel,Атлантик,вкусный,0.02409256114804058,18,63,1117
hotel,Атлантик,отель,0.02060418333005992,19,84,1117
hotel,Атлантик,гостиница,0.016913758220480097,15,80,1117
hotel,Атлантик,отличный,0.015909265072694998,16,93,1117
hotel,Атлантик,приятный,0.014097599120567314,13,84,1117
hotel,Атлантик,весь,0.01317657390367975,13,91,1117
hotel,Атлантик,уютный,0.012681251623067085,13,95,1117
hotel,Атлантик,хороший,0.011257036060919792,11,90,1117
hotel,Атлантик,большой,0.011165990178095525,10,81,1117
hotel,Атлантик,приветливый,0.010452339938416641,9,77,1117
hotel,Атлантик,вежливый,0.01014825493228806,9,80,1117
hotel,Атлантик,ресепшен,0.009986232208843086,7,57,1117
hotel,Атлантик,халат,0.00965735357516134,5,32,1117
hotel,Атлантик,администратор,0.009369329335349116,7,63,1117
hotel,Атлантик,понравиться,0.009122243471778289,9,91,1117
hotel,Атлантик,аэропорт,0.009001007852721964,3,9,1117
hotel,Атлантик,вкусно,0.008796243939317758,5,39,1117
hotel,Атлантик,парковка,0.00854476845395159,7,72,1117
hotel,Атлантик,выбор,0.00817063094748625,5,45,1117
hotel,Атлантик,травяной,0.008156397603383013,2,2,1117
hotel,Атлантик,центр,0.007970936444391669,7,79,1117
hotel,Атлантик,чисто,0.007878843033532552,8,94,1117
hotel,Атлантик,далеко,0.007836076803429891,4,31,1117
hotel,Атлантик,небольшой,0.007705206687456134,6,67,1117
hotel,Атлантик,минус,0.007324087246244219,6,72,1117
hotel,Атлантик,спокойно,0.007316177036753086,4,36,1117
hotel,Атлантик,150,0.007241759064858411,2,4,1117
hotel,Атлантик,апартамент,0.00713937710815631,3,19,1117
hotel,Атлантик,чай,0.007056503609005388,5,58,1117
hotel,Атлантик,такси,0.007036995151454206,4,39,1117
hotel,Атлантик,предложить,0.006883396320857317,3,21,1117
hotel,Атлантик,город,0.006634483844373817,6,82,1117
hotel,Атлантик,цена,0.006506584209492607,6,84,1117
hotel,Атлантик,тихий,0.006487321981945198,5,66,1117
hotel,Атлантик,заказать,0.006434728233131714,3,25,1117
hotel,Атлантик,тишина,0.006434728233131714,3,25,1117
hotel,Атлантик,кормить,0.006434728233131714,3,25,1117
hotel,Атлантик,свежий,0.006421005572880111,5,67,1117
hotel,Атлантик,отдельно,0.006333366564422188,3,26,1117
hotel,Атлантик,самый,0.006291249364853018,5,69,1117
hotel,Атлантик,уборка,0.006166999883377609,4,50,1117
hotel,Атлантик,полотенце,0.006165148751752318,5,71,1117
hotel,Атлантик,место,0.006081495647852192,6,91,1117
hotel,Атлантик,плотный,0.006000671901814642,2,9,1117
hotel,Атлантик,первый,0.0059824182480806305,5,74,1117
hotel,Русский Капитал,номер,0.0425468297664919,41,85,1156
hotel,Русский Капитал,гостиница,0.04140261715262389,38,80,1156
hotel,Русский Капитал,русский,0.026912302729577623,9,8,1156
hotel,Русский Капитал,очень,0.026817295218963314,29,97,1156
hotel,Русский Капитал,персонал,0.022657494083701275,21,81,1156
hotel,Русский Капитал,весь,0.01762897224563382,18,91,1156
hotel,Русский Капитал,вкусный,0.0168131526543011,13,63,1156
hotel,Русский Капитал,отель,0.01676552378778141,16,84,1156
hotel,Русский Капитал,чистый,0.014550530151439455,15,92,1156
hotel,Русский Капитал,аэропорт,0.01449556772129532,5,9,1156
hotel,Русский Капитал,уютный,0.014138566072963068,15,95,1156
hotel,Русский Капитал,приветливый,0.01346627879032455,12,77,1156
hotel,Русский Капитал,охранять,0.013040237978123983,5,13,1156
hotel,Русский Капитал,хороший,0.012854940283156362,13,90,1156
hotel,Русский Капитал,останавливаться,0.012222869787712387,11,78,1156
hotel,Русский Капитал,соревнование,0.011596454177036255,4,9,1156
hotel,Русский Капитал,нижний,0.011221898991937127,10,77,1156
hotel,Русский Капитал,новгород,0.010615491506126461,9,72,1156
hotel,Русский Капитал,питание,0.010532372514227176,5,24,1156
hotel,Русский Капитал,завтрак,0.010239260071016514,8,64,1156
hotel,Русский Капитал,3,0.009927007923746829,8,67,1156
hotel,Русский Капитал,понравиться,0.009793873469796568,10,91,1156
hotel,Русский Капитал,еда,0.009754639771851915,7,56,1156
hotel,Русский Капитал,семья,0.009704692298819699,6,43,1156
hotel,Русский Капитал,ресепшен,0.009649326450932291,7,57,1156
hotel,Русский Капитал,домашний,0.00960195997263139,5,30,1156
hotel,Русский Капитал,парковка,0.009435992449890188,8,72,1156
hotel,Русский Капитал,дружелюбный,0.009331543203680983,5,32,1156
hotel,Русский Капитал,шведский,0.00907704277105584,5,34,1156
hotel,Русский Капитал,приезжать,0.008738763511792742,6,52,1156
hotel,Русский Капитал,команда,0.008697340632777191,3,9,1156
hotel,Русский Капитал,город,0.008547541469625781,8,82,1156
hotel,Русский Капитал,рекомендовать,0.008301820442242322,8,85,1156
hotel,Русский Капитал,территория,0.008290186201162774,4,25,1156
hotel,Русский Капитал,больший,0.00809282496223918,7,74,1156
hotel,Русский Капитал,чудо,0.007881225019877878,2,2,1156
hotel,Русский Капитал,покормить,0.007881225019877878,2,2,1156
hotel,Русский Капитал,посмотреть,0.00782414278687439,3,13,1156
hotel,Русский Капитал,уровень,0.007621713027884502,5,48,1156
hotel,Русский Капитал,важный,0.0074652345629447866,4,32,1156
hotel,Русский Капитал,турист,0.007320277697494742,3,16,1156
hotel,Русский Капитал,стол,0.007201454600316822,5,53,1156
hotel,Русский Капитал,окно,0.007148585974782706,6,71,1156
hotel,Русский Капитал,кафе,0.007044155101307847,5,55,1156
hotel,Русский Капитал,вопрос,0.007044155101307847,5,55,1156
hotel,Русский Капитал,удобный,0.0067902474040050795,7,92,1156
hotel,Русский Капитал,благодарность,0.006771897696628288,3,20,1156
hotel,Русский Капитал,отличный,0.006725483542571484,7,93,1156
hotel,Русский Капитал,горничный,0.006682008444514651,2,5,1156
hotel,Русский Капитал,спортивный,0.006682008444514651,2,5,1156
hotel,Парк Культуры,сауна,0.0711390207833238,30,19,1121
hotel,Парк Культуры,номер,0.044945359735922084,42,85,1121
hotel,Парк Культуры,бассейн,0.024170574228287982,10,18,1121
hotel,Парк Культуры,чистый,0.023007403845761065,23,92,1121
hotel,Парк Культуры,очень,0.021932949191971352,23,97,1121
hotel,Парк Культуры,администратор,0.02133919381691849,16,63,1121
hotel,Парк Культуры,персонал,0.02002706498847356,18,81,1121
hotel,Парк Культуры,гостиница,0.016853405827186682,15,80,1121
hotel,Парк Культуры,отель,0.016208417845680733,15,84,1121
hotel,Парк Культуры,место,0.016159454388702702,16,91,1121
hotel,Парк Культуры,хороший,0.01529572939751124,15,90,1121
hotel,Парк Культуры,мария,0.015228067757493786,4,3,1121
hotel,Парк Культуры,приветливый,0.012729497554101027,11,77,1121
hotel,Парк Культуры,это,0.012717775894768309,12,86,1121
hotel,Парк Культуры,вежливый,0.012359164273270233,11,80,1121
hotel,Парк Культуры,культура,0.01219094039649263,3,2,1121
hotel,Парк Культуры,финский,0.01219094039649263,3,2,1121
hotel,Парк Культуры,яма,0.01219094039649263,3,2,1121
hotel,Парк Культуры,жаркий,0.011638884533604373,5,20,1121
hotel,Парк Культуры,баня,0.01130795254369143,4,11,1121
hotel,Парк Культуры,люкс,0.011232536781452862,6,34,1121
hotel,Парк Культуры,парковка,0.010946929688744148,9,72,1121
hotel,Парк Культуры,ночь,0.010312767599656126,9,78,1121
hotel,Парк Культуры,весь,0.00908969309364527,9,91,1121
hotel,Парк Культуры,тихий,0.0090498431002372,7,66,1121
hotel,Парк Культуры,уютный,0.008748001274047445,9,95,1121
hotel,Парк Культуры,хотеться,0.008716906294856596,6,55,1121
hotel,Парк Культуры,бахилы,0.008127293597661754,2,2,1121
hotel,Парк Культуры,чайник,0.008086488619621716,6,62,1121
hotel,Парк Культуры,хамам,0.007614033878746893,2,3,1121
hotel,Парк Культуры,этаж,0.00744663946360147,6,70,1121
hotel,Парк Культуры,нормальный,0.007426299302378452,5,53,1121
hotel,Парк Культуры,белье,0.007297953125829431,6,72,1121
hotel,Парк Культуры,прохладный,0.007251172268486394,3,18,1121
hotel,Парк Культуры,2,0.007153285833833432,6,74,1121
hotel,Парк Культуры,больший,0.007153285833833432,6,74,1121
hotel,Парк Культуры,понравиться,0.007069761295057432,7,91,1121
hotel,Парк Культуры,чисто,0.006869388233629686,7,94,1121
hotel,Парк Культуры,встретить,0.006753827776856239,4,42,1121
hotel,Парк Культуры,большой,0.006675688329491187,6,81,1121
hotel,Парк Культуры,бывать,0.006625976413406541,3,23,1121
hotel,Парк Культуры,город,0.006610810396222615,6,82,1121
hotel,Парк Культуры,день,0.006610810396222615,6,82,1121
hotel,Парк Культуры,человек,0.006599344693407164,5,64,1121
hotel,Парк Культуры,кровать,0.006483367138272293,6,84,1121
hotel,Парк Культуры,приятный,0.006483367138272293,6,84,1121
hotel,Парк Культуры,деловой,0.006377375215838871,2,7,1121
hotel,Парк Культуры,холодильник,0.006332978793756753,5,68,1121
hotel,Парк Культуры,встречать,0.006310767575789101,3,26,1121
hotel,Парк Культуры,парк,0.006213441141790329,3,27,1121
hotel,Международный аэропорт имени В. П. Чкалова,аэропорт,0.1589014130551649,55,9,1160
hotel,Международный аэропорт имени В. П. Чкалова,регистрация,0.03575933558091004,12,8,1160
hotel,Международный аэропорт имени В. П. Чкалова,посадка,0.03534321771845234,9,2,1160
hotel,Международный аэропорт имени В. П. Чкалова,багаж,0.03196595000950181,10,6,1160
hotel,Международный аэропорт имени В. П. Чкалова,очередь,0.025572760007601447,8,6,1160
hotel,Международный аэропорт имени В. П. Чкалова,ожидание,0.02519052957195851,12,24,1160
hotel,Международный аэропорт имени В. П. Чкалова,рейс,0.024406600917296514,7,4,1160
hotel,Международный аэропорт имени В. П. Чкалова,зал,0.024018163861886065,12,27,1160
hotel,Международный аэропорт имени В. П. Чкалова,очень,0.023960185050569602,26,97,1160
hotel,Международный аэропорт имени В. П. Чкалова,небольшой,0.022258747939366812,18,67,1160
hotel,Международный аэропорт имени В. П. Чкалова,терминал,0.022074134426056723,6,3,1160
hotel,Международный аэропорт имени В. П. Чкалова,кафе,0.018251648769388677,13,55,1160
hotel,Международный аэропорт имени В. П. Чкалова,удобный,0.017400427091445528,18,92,1160
hotel,Международный аэропорт имени В. П. Чкалова,выход,0.017387587409848446,7,15,1160
hotel,Международный аэропорт имени В. П. Чкалова,быстрый,0.015746608092274746,7,20,1160
hotel,Международный аэропорт имени В. П. Чкалова,чкалов,0.014716089617371149,4,3,1160
hotel,Международный аэропорт имени В. П. Чкалова,современный,0.014685208715668661,9,42,1160
hotel,Международный аэропорт имени В. П. Чкалова,сотрудник,0.01433248339955589,9,44,1160
hotel,Международный аэропорт имени В. П. Чкалова,бизнес,0.014014765712022842,6,18,1160
hotel,Международный аэропорт имени В. П. Чкалова,стойка,0.013659714225730703,5,11,1160
hotel,Международный аэропорт имени В. П. Чкалова,зона,0.013019111655894226,7,32,1160
hotel,Международный аэропорт имени В. П. Чкалова,хороший,0.012810612902869615,13,90,1160
hotel,Международный аэропорт имени В. П. Чкалова,уютный,0.01221117074393615,13,95,1160
hotel,Международный аэропорт имени В. П. Чкалова,новгород,0.011754318181113207,10,72,1160
hotel,Международный аэропорт имени В. П. Чкалова,чисто,0.011380173709210163,12,94,1160
hotel,Международный аэропорт имени В. П. Чкалова,нижний,0.011183202788516653,10,77,1160
hotel,Международный аэропорт имени В. П. Чкалова,самолет,0.011037067213028362,3,3,1160
hotel,Международный аэропорт имени В. П. Чкалова,бесплатно,0.010927771380584563,4,11,1160
hotel,Международный аэропорт имени В. П. Чкалова,пройти,0.010709179715696964,6,35,1160
hotel,Международный аэропорт имени В. П. Чкалова,чистый,0.010633594333661157,11,92,1160
hotel,Международный аэропорт имени В. П. Чкалова,сесть,0.010459971821698506,3,4,1160
hotel,Международный аэропорт имени В. П. Чкалова,15,0.010295165710489019,6,38,1160
hotel,Международный аэропорт имени В. П. Чкалова,панорамный,0.009589785002850543,3,6,1160
hotel,Международный аэропорт имени В. П. Чкалова,внутри,0.009432001928266365,5,31,1160
hotel,Международный аэропорт имени В. П. Чкалова,быстро,0.00941147458236893,7,59,1160
hotel,Международный аэропорт имени В. П. Чкалова,здание,0.009330065940245507,6,46,1160
hotel,Международный аэропорт имени В. П. Чкалова,вход,0.009299365468495876,5,32,1160
hotel,Международный аэропорт имени В. П. Чкалова,организовать,0.009244445194338846,3,7,1160
hotel,Международный аэропорт имени В. П. Чкалова,родный,0.00893983389522751,3,8,1160
hotel,Международный аэропорт имени В. П. Чкалова,снаружи,0.00893983389522751,3,8,1160
hotel,Международный аэропорт имени В. П. Чкалова,спокойно,0.008806217403074565,5,36,1160
hotel,Международный аэропорт имени В. П. Чкалова,место,0.008784091343083058,9,91,1160
hotel,Международный аэропорт имени В. П. Чкалова,время,0.008745581133936121,7,66,1160
hotel,Международный аэропорт имени В. П. Чкалова,такси,0.008470176276049944,5,39,1160
hotel,Международный аэропорт имени В. П. Чкалова,понятный,0.008195828535438422,3,11,1160
hotel,Международный аэропорт имени В. П. Чкалова,маленький,0.007897375681616027,6,61,1160
hotel,Международный аэропорт имени В. П. Чкалова,приятно,0.007885050069555342,4,28,1160
hotel,Международный аэропорт имени В. П. Чкалова,готовиться,0.007854048381878299,2,2,1160
hotel,Международный аэропорт имени В. П. Чкалова,сувенирный,0.007854048381878299,2,2,1160
hotel,Международный аэропорт имени В. П. Чкалова,обозначение,0.007854048381878299,2,2,1160
hotel,Нижний,номер,0.059028578842896,62,85,1260
hotel,Нижний,отель,0.03172476197699828,33,84,1260
hotel,Нижний,вокзал,0.03171390208103396,18,30,1260
hotel,Нижний,очень,0.026300618266742456,31,97,1260
hotel,Нижний,метро,0.022404157671457082,14,37,1260
hotel,Нижний,завтрак,0.018788229590627127,16,64,1260
hotel,Нижний,чугунка,0.014461422417426708,4,2,1260
hotel,Нижний,удобный,0.014239502946085936,16,92,1260
hotel,Нижний,хороший,0.012701120484896371,14,90,1260
hotel,Нижний,потолок,0.0126582289362073,6,19,1260
hotel,Нижний,понравиться,0.012579686367872035,14,91,1260
hotel,Нижний,этаж,0.011041908516795302,10,70,1260
hotel,Нижний,гостиница,0.010995732658996771,11,80,1260
hotel,Нижний,екатерина,0.010846066813070033,3,2,1260
hotel,Нижний,вкусный,0.010679123334270369,9,63,1260
hotel,Нижний,рядом,0.0106782373527431,11,83,1260
hotel,Нижний,кровать,0.010574920658999424,11,84,1260
hotel,Нижний,эконом,0.010354912350928969,5,20,1260
hotel,Нижний,кафе,0.010340372440776978,8,55,1260
hotel,Нижний,день,0.009802537637785122,10,82,1260
hotel,Нижний,необходимый,0.009802537637785122,10,82,1260
hotel,Нижний,вода,0.009739292207208086,9,72,1260
hotel,Нижний,кофе,0.009459536842089422,7,51,1260
hotel,Нижний,московский,0.00935209571128671,4,14,1260
hotel,Нижний,жд,0.009147211517199182,4,15,1260
hotel,Нижний,весь,0.008985490262765738,10,91,1260
hotel,Нижний,сентябрь,0.00895475240032161,4,16,1260
hotel,Нижний,чистый,0.00889968934130371,10,92,1260
hotel,Нижний,здание,0.008589584516416499,6,46,1260
hotel,Нижний,кофемашин,0.008510759067804019,3,7,1260
hotel,Нижний,администратор,0.00830598481554362,7,63,1260
hotel,Нижний,нижний,0.008236517609320202,8,77,1260
hotel,Нижний,приветливый,0.008236517609320202,8,77,1260
hotel,Нижний,небольшой,0.007969181361007872,7,67,1260
hotel,Нижний,персонал,0.00791899112948108,8,81,1260
hotel,Нижний,уютный,0.007782943990640623,9,95,1260
hotel,Нижний,окно,0.0076516346174526,7,71,1260
hotel,Нижний,ресепшн,0.00748610629889903,4,26,1260
hotel,Нижний,доступность,0.0073480308856391065,6,60,1260
hotel,Нижний,железнодорожный,0.007230711208713354,2,2,1260
hotel,Нижний,логистика,0.007230711208713354,2,2,1260
hotel,Нижний,разнообразный,0.007151628471413866,4,29,1260
hotel,Нижний,вежливый,0.006997284419361581,7,80,1260
hotel,Нижний,приятный,0.006729494964817816,7,84,1260
hotel,Нижний,станция,0.0067160643002412085,3,16,1260
hotel,Нижний,шведский,0.006662261233867016,4,34,1260
hotel,Нижний,люкс,0.006662261233867016,4,34,1260
hotel,Нижний,это,0.006600290175016331,7,86,1260
hotel,Нижний,брать,0.00653423478144862,5,54,1260
hotel,Нижний,парковка,0.006492861471472058,6,72,1260
hotel,Marins Нижний Новгород,номер,0.05027137695078454,51,85,1217
hotel,Marins Нижний Новгород,отель,0.03583165765983521,36,84,1217
hotel,Marins Нижний Новгород,вид,0.027361977051655696,20,53,1217
hotel,Marins Нижний Новгород,завтрак,0.01580480693788375,13,64,1217
hotel,Marins Нижний Новгород,ma,0.014972384754279089,4,2,1217
hotel,Marins Нижний Новгород,i,0.014972384754279089,4,2,1217
hotel,Marins Нижний Новгород,s,0.014972384754279089,4,2,1217
hotel,Marins Нижний Новгород,люкс,0.013795314962485521,8,34,1217
hotel,Marins Нижний Новгород,шведский,0.013795314962485521,8,34,1217
hotel,Marins Нижний Новгород,ярмарка,0.01376900269993212,5,9,1217
hotel,Marins Нижний Новгород,персонал,0.012298186717107019,12,81,1217
hotel,Marins Нижний Новгород,4,0.011533723986375352,9,59,1217
hotel,Marins Нижний Новгород,этаж,0.011432049902351752,10,70,1217
hotel,Marins Нижний Новгород,расположение,0.010050481111866965,10,83,1217
hotel,Marins Нижний Новгород,это,0.009762138303228756,10,86,1217
hotel,Marins Нижний Новгород,стол,0.009576691968079493,7,53,1217
hotel,Marins Нижний Новгород,стрелка,0.009470407980009013,4,15,1217
hotel,Marins Нижний Новгород,разнообразный,0.009255394283054101,5,29,1217
hotel,Marins Нижний Новгород,чистый,0.009214140156156677,10,92,1217
hotel,Marins Нижний Новгород,целое,0.0091456399218814,8,70,1217
hotel,Marins Нижний Новгород,город,0.009133999738084084,9,82,1217
hotel,Marins Нижний Новгород,отличный,0.009126257747637794,10,93,1217
hotel,Marins Нижний Новгород,тянуть,0.008811467892714102,3,7,1217
hotel,Marins Нижний Новгород,очень,0.008783836248865666,10,97,1217
hotel,Marins Нижний Новгород,никак,0.008521123515582507,3,8,1217
hotel,Marins Нижний Новгород,матрас,0.008208593115496708,6,53,1217
hotel,Marins Нижний Новгород,напротив,0.008137737123449722,4,23,1217
hotel,Marins Нижний Новгород,чисто,0.008135374796230766,9,94,1217
hotel,Marins Нижний Новгород,немного,0.00807346300757431,5,39,1217
hotel,Marins Нижний Новгород,впечатление,0.008029294951959117,6,55,1217
hotel,Marins Нижний Новгород,двухкомнатный,0.008026454586752226,3,10,1217
hotel,Marins Нижний Новгород,кровать,0.00796259059107449,8,84,1217
hotel,Marins Нижний Новгород,окно,0.007921988182407786,7,71,1217
hotel,Marins Нижний Новгород,ресепшен,0.00785628926677619,6,57,1217
hotel,Marins Нижний Новгород,плюс,0.007842651078935024,7,72,1217
hotel,Marins Нижний Новгород,улучшить,0.007614653227681151,3,12,1217
hotel,Marins Нижний Новгород,который,0.00753581306337459,7,76,1217
hotel,Marins Нижний Новгород,k,0.0074861923771395444,2,2,1217
hotel,Marins Нижний Новгород,ho,0.0074861923771395444,2,2,1217
hotel,Marins Нижний Новгород,el,0.0074861923771395444,2,2,1217
hotel,Marins Нижний Новгород,маринс,0.0074861923771395444,2,2,1217
hotel,Marins Нижний Новгород,приветливый,0.007461594629642993,7,77,1217
hotel,Marins Нижний Новгород,площадь,0.007431971291394243,3,13,1217
hotel,Marins Нижний Новгород,река,0.007431971291394243,3,13,1217
hotel,Marins Нижний Новгород,вкусный,0.0073709643391841485,6,63,1217
hotel,Marins Нижний Новгород,звезда,0.007219255257836144,6,65,1217
hotel,Marins Нижний Новгород,стандарт,0.007192192103065889,4,31,1217
hotel,Marins Нижний Новгород,11,0.0071028059850067595,3,15,1217
hotel,Marins Нижний Новгород,проживать,0.0070753275161593975,5,50,1217
hotel,Marins Нижний Новгород,уборка,0.0070753275161593975,5,50,1217
hotel,Никитин,отель,0.0512831961755803,50,84,1181
hotel,Никитин,очень,0.03168056774093421,35,97,1181
hotel,Никитин,персонал,0.028514402860388054,27,81,1181
hotel,Никитин,номер,0.026409770873416092,26,85,1181
hotel,Никитин,завтрак,0.025056275702995533,20,64,1181
hotel,Никитин,исторический,0.020381430076998955,11,31,1181
hotel,Никитин,храм,0.016351400850675143,5,5,1181
hotel,Никитин,комплимент,0.01569877307833281,5,6,1181
hotel,Никитин,стрелка,0.014638636551656608,6,15,1181
hotel,Никитин,вид,0.012688219079034073,9,53,1181
hotel,Никитин,вкусный,0.012659418008449209,10,63,1181
hotel,Никитин,весь,0.012462517400855445,13,91,1181
hotel,Никитин,место,0.012462517400855445,13,91,1181
hotel,Никитин,собор,0.011707826495584432,4,8,1181
hotel,Никитин,отличный,0.011285340232557351,12,93,1181
hotel,Никитин,хороший,0.010647001930607457,11,90,1181
hotel,Никитин,настоящий,0.010462357299563038,4,12,1181
hotel,Никитин,это,0.010059714068610835,10,86,1181
hotel,Никитин,нижний,0.009885913387985933,9,77,1181
hotel,Никитин,приветливый,0.009885913387985933,9,77,1181
hotel,Никитин,слияние,0.009810840510405084,3,5,1181
hotel,Никитин,александр,0.009419263846999686,3,6,1181
hotel,Никитин,невский,0.009419263846999686,3,6,1181
hotel,Никитин,потрясать,0.009360164580055405,4,17,1181
hotel,Никитин,расположение,0.009321161695027847,9,83,1181
hotel,Никитин,высота,0.009177041053314421,4,18,1181
hotel,Никитин,красивый,0.009049772866881476,7,61,1181
hotel,Никитин,прекрасный,0.008963434444512733,8,75,1181
hotel,Никитин,набережная,0.008385796849482059,4,23,1181
